Unique Sample Number,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Photosynthesis,Conductance,Ci
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,4,6.19346712,0.110426148,296.942266
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,5,5.919630894,0.114186836,303.8208129
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,6,5.525558489,0.116925334,311.2426177
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,7,6.817287699,0.118694901,294.2502016
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,8,5.076598162,0.122521011,321.2919658
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,9,7.082815633,0.112444575,286.3047288
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,10,6.435260343,0.107937275,291.6170272
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,11,6.515874738,0.121392273,301.464196
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,12,6.151649921,0.131143166,312.0438816
1WetExotic Pathogen 6,5,6/4/18,6400,1,Wet,Exotic Pathogen ,6,3,20,13,6.604029074,0.140070597,311.466112
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,1,1.274881969,0.001343813,-1106.199322
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,2,1.251902677,0.000312266,-5947.03366
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,3,1.546440993,-0.000449993,5830.366506
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,4,1.536027195,-0.001642037,1874.079827
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,5,1.287805465,-0.002101025,1363.811647
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,6,1.476417831,-0.001696254,1770.711312
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,7,1.48237634,-0.001735478,1744.960603
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,8,1.586971622,-0.004465129,956.297331
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,9,1.828344703,-0.007611532,774.2733358
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,10,1.617187533,-0.006354631,796.831328
2WetIndigenous Pathogen 3,37,7/6/18,6400,2,Wet,Indigenous Pathogen ,3,2,21,11,1.370942599,-0.006136417,747.6639778
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,1,6.956996584,0.091413057,270.3994193
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,2,6.54228041,0.084280735,267.7653797
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,3,6.736291413,0.082012179,260.46387
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,4,6.795240101,0.081948668,259.2125981
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,5,6.835815665,0.078493212,252.4769128
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,6,6.89398485,0.075029705,244.8482916
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,7,6.446443265,0.070280612,245.2757154
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,8,7.44210273,0.061961687,199.221267
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,9,7.53549197,0.061026347,194.4978756
2WetExotic Pathogen 3,37,7/6/18,6400,2,Wet,Exotic Pathogen ,3,2,22,10,5.756265653,0.059434138,237.6494639
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,1,12.28261614,0.125197289,231.4588525
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,2,9.952901661,0.152512457,286.0820901
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,3,11.24062654,0.120906481,239.6125419
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,4,10.43164793,0.137070495,267.4705767
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,5,9.94681974,0.156471179,288.7166116
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,6,11.81181218,0.163334528,273.7924996
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,7,11.86863317,0.187847457,289.1864979
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,8,10.63920707,0.201123928,305.9846406
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,9,9.945105943,0.20075396,311.2450895
2WetControl3,37,7/6/18,6400,2,Wet,Control,3,,23,10,10.14470649,0.196919043,307.7187209
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,1,-0.675086104,0.004262052,647.4647363
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,2,-0.640408011,0.00420695,637.2045858
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,3,-0.673550668,0.004142891,653.3553214
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,4,-0.725229276,0.002811716,804.2502644
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,5,-0.367252142,0.000857078,1074.192731
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,6,-0.602954999,0.000235257,4450.164
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,7,-0.664879324,0.000929992,1526.563009
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,8,-0.857793791,0.00035068,4264.411568
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,9,-0.061728861,-0.002222275,351.8577052
2DroughtIndigenous Pathogen 4,37,7/6/18,6400,2,Drought,Indigenous Pathogen ,4,2,24,10,-0.230107686,-0.003464031,290.8462972
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,1,1.452534791,-0.004428207,913.7670499
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,2,1.182608384,-0.003330013,956.3441247
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,3,1.525870369,-0.004194612,969.684847
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,4,1.676208763,-0.005311242,893.3187025
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,5,1.560020274,-0.005857196,815.3277753
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,6,1.932283346,-0.007537138,799.6702055
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,7,1.641235392,-0.009300067,673.2568953
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,8,1.502229656,-0.008362144,677.9867479
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,9,1.700163863,-0.009566473,675.1399655
2DroughtExotic Pathogen 5,37,7/6/18,6400,2,Drought,Exotic Pathogen ,5,3,25,10,2.008167335,-0.010577849,694.3611697
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,1,1.091774173,0.005254575,66.71761317
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,2,1.048709538,0.00665117,145.7198389
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,3,0.808803924,0.005165376,147.4715226
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,4,0.889258829,0.004290062,67.16951005
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,5,0.92419045,0.003098209,-76.86699261
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,6,0.875122149,0.00201161,-293.0984612
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,7,0.852404238,0.000849889,-1191.225533
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,8,0.778177785,0.000182831,-6335.674767
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,9,0.746359411,0.000201482,-5462.889042
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,10,0.797963487,-0.000136728,9623.763482
2DroughtControl7,37,7/6/18,6400,2,Drought,Control,7,,26,11,0.721453205,-0.000193332,6295.809384
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,1,0.503616563,0.001696989,-73.57638858
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,2,-0.036837819,0.001943467,426.3098009
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,3,-0.053581806,0.001037697,477.8953497
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,4,-0.033147065,0.000960122,450.7940457
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,5,-0.211962579,0.001915649,571.0758767
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,6,0.276160789,0.000432381,-614.8074059
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,7,0.346367335,-0.000306205,2185.507281
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,8,0.00026299,-0.000171284,398.1771228
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,9,0.253273543,-0.00086638,857.9572428
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,10,0.055723786,-0.000951692,488.2246918
2DroughtControl5,37,7/6/18,6400,2,Drought,Control,5,,27,11,0.412011617,-0.001585838,806.3423494
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,1,0.048382315,0.000204651,22.71313262
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,2,0.741411724,0.011917466,298.4344216
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,3,0.149416122,0.011151455,375.5949533
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,4,-1.309244914,0.019788769,501.6672057
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,5,-1.188923363,0.022987236,477.7546309
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,6,-0.135922919,0.015861639,410.326589
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,7,-0.789798036,0.016762575,472.8649372
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,8,-2.130073569,0.025150058,533.6864656
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,9,0.275236279,0.014030718,366.7795863
2DroughtExotic Pathogen 1,37,7/6/18,6400,2,Drought,Exotic Pathogen ,1,1,28,10,-0.18670739,0.016151221,414.732199
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,1,7.752320769,0.077366446,231.0242182
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,2,7.913258475,0.080958742,234.7518009
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,3,7.991393161,0.081624989,234.3922692
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,4,8.016556794,0.081617812,233.888161
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,5,8.132293801,0.082616244,233.4895416
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,6,8.289885982,0.084022613,233.0425556
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,7,8.269508435,0.084922249,235.0286344
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,8,8.509670606,0.086879852,234.0451232
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,9,8.473148882,0.088449019,237.4318382
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,10,8.504760324,0.089172026,238.124671
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,11,8.681575134,0.090688108,237.4521792
1WetIndigenous Pathogen 10,37,7/6/18,6400,1,Wet,Indigenous Pathogen ,10,5,29,12,8.694821863,0.090595027,237.0529269
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,1,0.544919728,-0.007542865,510.3523739
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,2,0.53403943,-0.003653303,627.5031508
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,3,-0.050788963,-0.000533599,245.611573
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,4,0.423351563,-0.001048564,1034.758098
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,5,0.315381102,-0.001495096,729.5080485
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,6,0.324717627,0.000499659,-632.6219275
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,7,0.41779503,0.000303938,-1778.977649
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,8,0.198718216,0.000896096,44.80184335
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,9,0.380533598,0.001092961,-155.2349436
1WetExotic Pathogen 1,37,7/6/18,6400,1,Wet,Exotic Pathogen ,1,1,30,10,0.459214619,-0.00024773,3326.577347
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,1,5.816711953,0.025578443,31.43046613
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,2,4.59486311,0.032580958,169.3349782
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,3,4.460267901,0.030494783,161.9579388
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,4,4.817323713,0.028274422,123.6440085
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,5,6.650700703,0.028325091,19.13798095
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,6,5.457064408,0.036099517,153.6966624
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,7,6.084515533,0.038075523,140.4734282
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,8,7.14931842,0.028186431,-11.28041184
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,9,6.07661959,0.031647354,86.39370514
1WetControl4,37,7/6/18,6400,1,Wet,Control,4,,31,10,5.919090751,0.036396382,134.6173552
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,1,12.470996,0.211606843,294.9498768
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,2,13.97949632,0.144738213,231.9735836
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,3,12.24669291,0.205905967,294.0885648
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,4,14.64285699,0.145429117,225.8484954
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,5,13.92504851,0.173567282,259.1547413
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,6,13.08601021,0.170561971,265.4928518
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,7,13.83957802,0.158400291,246.851969
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,8,12.23750692,0.205554098,294.0124987
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,9,14.64528818,0.147719113,227.8579457
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,10,14.52647775,0.1486756,230.2138885
1WetControl2,37,7/6/18,6400,1,Wet,Control,2,,32,11,12.43284482,0.225506233,301.5702942
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,1,1.841681555,-0.017962607,557.3181953
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,2,1.132671526,-0.01272541,536.2486459
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,3,1.975456668,-0.010118876,704.4729971
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,4,1.185651387,-0.008338358,620.6035892
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,5,1.081193212,-0.005543005,704.2065494
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,6,1.194484456,-0.00483309,786.3317332
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,7,1.044003025,-0.003689169,843.1086333
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,8,1.238371639,-0.00324869,997.9431894
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,9,1.166253676,-0.003999008,856.1156013
1DroughtExotic Pathogen 4,37,7/6/18,6400,1,Drought,Exotic Pathogen ,4,2,33,10,1.010996263,-0.003531554,847.4913902
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,1,1.882356899,0.001250056,-1987.018238
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,2,1.747813624,-0.000232903,12260.4332
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,3,1.698592687,-0.000435293,6564.344447
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,4,1.737139771,-0.00432854,1029.645494
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,5,1.899614698,-0.00645379,860.6737416
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,6,2.131258813,-0.001233295,3125.685926
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,7,2.022887249,-0.000770348,4545.985332
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,8,2.903685592,-0.009647343,872.2674508
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,9,0.918236053,-0.007383153,594.5291459
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,10,1.778851962,0.002634986,-673.5171435
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,11,1.81837611,0.004484118,-247.0827074
1DroughtExotic Pathogen 7,37,7/6/18,6400,1,Drought,Exotic Pathogen ,7,4,34,12,2.624592131,-0.000629638,6993.785023
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,1,0.245668188,0.005147936,320.1245653
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,2,0.000416933,0.004739408,395.2920147
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,3,-0.107261065,0.004011834,437.7312032
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,4,0.037830007,0.003065015,375.9149498
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,5,0.291280355,0.003516855,264.5451449
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,6,0.285683502,0.003485241,265.9113043
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,7,-0.132028332,0.002822416,469.8594343
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,8,0.358812713,0.003131317,214.3509181
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,9,-0.340622908,0.002833945,585.8491615
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,10,-0.078431269,0.003186016,434.4518403
1DroughtControl7,37,7/6/18,6400,1,Drought,Control,7,,35,11,-0.021360899,0.003372979,405.5081018
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,1,-5.95444059,-0.02537499,25.03504751
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,2,-5.642914815,-0.019242687,-67.88562748
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,3,-6.279741168,-0.012286834,-412.5487958
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,4,-6.425996002,-0.008047853,-867.068478
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,5,-6.351534418,-0.007368304,-967.1937906
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,6,-7.02740896,-0.00818926,-960.6688797
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,7,-6.938206854,-0.008114363,-955.7926616
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,8,-6.722540013,-0.008046056,-925.0502173
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,9,-6.667560345,-0.008203862,-888.7687804
1DroughtExotic Pathogen 9,37,7/6/18,6400,1,Drought,Exotic Pathogen ,9,5,36,10,-6.658481576,-0.01009538,-646.9111469
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,1,2.793692723,0.06097517,318.3773094
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,2,2.927956438,0.060853574,314.81824
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,3,2.875073914,0.061470037,316.9332761
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,4,2.809969558,0.06240506,319.7689594
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,5,2.790403813,0.063113253,321.0908261
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,6,2.817877276,0.063350326,320.6937793
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,7,2.817590997,0.06402007,321.4170747
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,8,2.695772523,0.064604544,325.1637198
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,9,3.299644901,0.065791711,311.7740871
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,10,2.716064783,0.065094146,325.1496399
2WetIndigenous Pathogen 7,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,7,4,37,11,3.314550597,0.066909375,312.7569379
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,1,0.831740398,0.012809369,289.9515885
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,2,1.134825746,0.01305248,255.0073934
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,3,1.532284012,0.014884631,229.4403785
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,4,1.590440104,0.015153164,226.1965495
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,5,1.737958924,0.016081337,221.1532481
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,6,1.909586941,0.016962995,213.8927687
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,7,1.95387391,0.018258514,222.529957
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,8,2.14743608,0.018922926,212.1588853
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,9,2.471498933,0.021308847,207.7800907
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,10,2.423292708,0.022303398,219.3783569
2WetIndigenous Pathogen 4,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,4,2,38,11,2.597988498,0.022615126,209.5528449
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,1,10.95061258,0.129221291,250.276029
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,2,11.77718413,0.13426707,245.0807537
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,3,11.54764382,0.140306768,253.3995003
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,4,11.84662419,0.140711533,249.7919268
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,5,11.99615458,0.141962103,249.2086361
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,6,12.04718469,0.142899235,249.3536858
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,7,12.14257464,0.144157697,249.1564177
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,8,12.08833517,0.144727881,250.2295982
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,9,12.0589125,0.142513038,248.4752454
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,10,12.22451442,0.145393078,249.311084
2WetIndigenous Pathogen 8,22,6/21/18,6400,2,Wet,Indigenous Pathogen ,8,4,39,11,12.39924516,0.144688492,246.6824093
